** CONVERTED FROM demo01.EDF using edfapi 4.2.1.0 Linux   standalone Jun 18 2021 on Thu Jul 20 12:16:03 2023
** DATE: Thu Jul 20 11:04:49 2023
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK CL
** EYELINK II CL v4.31 Nov 25 2008
** CAMERA: EyeLink CL Version 1.4 Sensor=BJF
** SERIAL NUMBER: CL1-92827
** CAMERA_CONFIG: 92827140.SCD
** RECORDED BY mlcm_experiment_with_eyetracker.py
**

MSG	1748884 DISPLAY_COORDS  0 0 1919 1079
INPUT	1915548	120
INPUT	2002337	120
INPUT	2046977	120
INPUT	2154370	120
INPUT	2171475	120
INPUT	2199001	120
MSG	2201385 TRIALID 0
INPUT	2201443	120
INPUT	2262000	120
MSG	2262046 RECCFG CR 1000 1 1 LR
MSG	2262046 ELCLCFG BTABLER
MSG	2262046 GAZE_COORDS 0.00 0.00 1919.00 1079.00
MSG	2262046 THRESHOLDS L 96 244  R 97 242
MSG	2262046 ELCL_PROC ELLIPSE  (5)
MSG	2262046 ELCL_EFIT_PARAMS 1.01 4.00  0.15 0.05  0.65 0.65  0.00 0.00 0.30
MSG	2262047 !MODE RECORD CR 1000 1 1 LR
START	2262048 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
SAMPLES	GAZE	LEFT	RIGHT	RATE	1000.00	TRACKING	CR	FILTER	1
INPUT	2262048	120
2262223	  955.5	  575.8	 1464.0	  942.3	  457.9	 1278.0	.....
2262224	  957.1	  575.7	 1464.0	  943.1	  457.8	 1280.0	.....
2262225	  956.9	  570.9	 1472.0	  943.2	  457.0	 1280.0	.....
2262226	  956.6	  570.9	 1472.0	  943.1	  457.1	 1281.0	.....
2262227	  956.2	  572.6	 1472.0	  942.8	  459.8	 1281.0	.....
2262228	  955.6	  572.6	 1472.0	  942.8	  459.8	 1281.0	.....
2262229	  955.6	  573.7	 1468.0	  942.9	  456.7	 1281.0	.....
2262230	  955.6	  573.7	 1468.0	  942.8	  456.8	 1280.0	.....
2262231	  954.5	  573.7	 1470.0	  942.5	  459.7	 1280.0	.....
2262232	  954.5	  574.1	 1470.0	  943.6	  459.5	 1281.0	.....
2262233	  956.4	  574.1	 1471.0	  943.7	  459.0	 1282.0	.....
2262234	  956.3	  573.5	 1471.0	  943.6	  459.0	 1282.0	.....
2262235	  956.7	  572.9	 1473.0	  943.5	  458.6	 1282.0	.....
2262236	  956.5	  569.6	 1473.0	  943.3	  458.7	 1282.0	.....
2262237	  955.6	  570.0	 1473.0	  943.3	  458.6	 1283.0	.....
2262238	  955.4	  570.4	 1473.0	  943.3	  458.6	 1283.0	.....
2262239	  955.4	  570.4	 1473.0	  943.3	  458.6	 1285.0	.....
2262240	  955.2	  570.4	 1473.0	  943.5	  457.1	 1285.0	.....
2262241	  955.4	  573.7	 1478.0	  943.5	  457.1	 1285.0	.....
2262242	  955.8	  573.7	 1478.0	  943.1	  457.1	 1283.0	.....
2262243	  955.8	  568.4	 1474.0	  942.9	  458.8	 1283.0	.....
2262244	  956.2	  568.4	 1473.0	  943.3	  458.7	 1283.0	.....
2262245	  956.2	  568.9	 1473.0	  943.3	  458.8	 1284.0	.....
2262246	  956.2	  569.3	 1474.0	  942.7	  458.9	 1284.0	.....
2262247	  956.2	  569.4	 1474.0	  942.7	  458.9	 1286.0	.....
2262248	  955.3	  569.5	 1474.0	  942.7	  458.9	 1286.0	.....
2262249	  955.3	  569.7	 1475.0	  941.4	  459.1	 1286.0	.....
2262250	  955.3	  569.9	 1476.0	  941.4	  459.1	 1286.0	.....
2262251	  955.3	  570.6	 1473.0	  942.7	  459.0	 1286.0	.....
2262252	  955.3	  570.6	 1473.0	  942.5	  459.0	 1288.0	.....
2262253	  954.7	  568.1	 1478.0	  942.4	  459.8	 1288.0	.....
2262254	  954.7	  567.5	 1478.0	  942.4	  459.8	 1288.0	.....
2262255	  955.7	  566.9	 1480.0	  941.8	  459.8	 1289.0	.....
2262256	  958.5	  566.8	 1480.0	  942.0	  459.9	 1289.0	.....
2262257	  958.6	  570.5	 1480.0	  942.0	  459.9	 1289.0	.....
2262258	  958.5	  569.6	 1476.0	  942.3	  459.1	 1291.0	.....
2262259	  958.4	  568.8	 1476.0	  942.4	  459.2	 1291.0	.....
2262260	  957.7	  568.8	 1475.0	  942.4	  459.4	 1291.0	.....
2262261	  957.6	  568.2	 1475.0	  942.4	  459.4	 1296.0	.....
2262262	  957.6	  568.2	 1484.0	  942.8	  460.3	 1296.0	.....
2262263	  955.7	  568.3	 1484.0	  942.8	  460.3	 1295.0	.....
2262264	  955.7	  568.6	 1481.0	  940.5	  460.4	 1295.0	.....
2262265	  956.6	  568.6	 1481.0	  940.5	  460.4	 1295.0	.....
2262266	  956.5	  569.0	 1485.0	  940.4	  460.5	 1296.0	.....
2262267	  956.5	  569.0	 1485.0	  940.4	  460.5	 1296.0	.....
2262268	  956.5	  569.0	 1485.0	  941.5	  458.2	 1296.0	.....
2262269	  956.6	  569.0	 1485.0	  941.5	  458.2	 1297.0	.....
2262270	  956.5	  565.7	 1485.0	  942.1	  459.9	 1298.0	.....
2262271	  956.5	  565.7	 1486.0	  942.1	  459.9	 1298.0	.....
2262272	  956.8	  568.5	 1486.0	  942.1	  459.9	 1298.0	.....
2262273	  956.8	  569.5	 1486.0	  940.9	  460.0	 1301.0	.....
2262274	  956.9	  569.1	 1486.0	  940.9	  460.0	 1301.0	.....
2262275	  956.9	  568.7	 1486.0	  941.5	  456.9	 1301.0	.....
2262276	  956.4	  567.2	 1487.0	  941.7	  456.9	 1301.0	.....
2262277	  956.6	  565.8	 1487.0	  942.1	  456.4	 1300.0	.....
2262278	  956.6	  565.8	 1487.0	  942.2	  456.4	 1301.0	.....
2262279	  956.6	  565.8	 1489.0	  942.1	  457.6	 1302.0	.....
2262280	  956.2	  568.0	 1489.0	  942.0	  457.8	 1301.0	.....
2262281	  956.4	  568.4	 1488.0	  942.0	  458.0	 1300.0	.....
2262282	  956.5	  568.9	 1488.0	  942.1	  458.0	 1301.0	.....
2262283	  956.3	  568.9	 1492.0	  942.5	  455.8	 1301.0	.....
2262284	  956.3	  568.9	 1492.0	  943.4	  456.0	 1301.0	.....
2262285	  956.6	  568.8	 1491.0	  943.4	  456.2	 1303.0	.....
2262286	  956.5	  566.1	 1491.0	  942.0	  458.9	 1305.0	.....
2262287	  956.4	  566.1	 1490.0	  942.0	  458.9	 1305.0	.....
2262288	  956.4	  566.7	 1489.0	  943.4	  455.4	 1304.0	.....
2262289	  955.9	  566.5	 1489.0	  943.4	  455.4	 1307.0	.....
2262290	  955.9	  566.5	 1495.0	  941.8	  459.4	 1306.0	.....
2262291	  955.9	  567.8	 1495.0	  941.8	  459.4	 1305.0	.....
2262292	  955.8	  566.6	 1492.0	  941.7	  458.3	 1304.0	.....
2262293	  955.5	  565.3	 1492.0	  942.2	  454.1	 1304.0	.....
