IntensityIn IntensityOut Luminance
4.786324786324785974e-02 3.116036505870000139e-01 2.452666666666666728e+01
4.859584859584859667e-02 3.129074315509999815e-01 2.479666666666666686e+01
4.908424908424908334e-02 3.142112125159999825e-01 2.505000000000000071e+01
4.957264957264957000e-02 3.155149934809999834e-01 2.532999999999999829e+01
5.006105006105006361e-02 3.168187744459999844e-01 2.565000000000000213e+01
5.079365079365079361e-02 3.181225554109999853e-01 2.588666666666666671e+01
5.103785103785103694e-02 3.194263363750000084e-01 2.619666666666666899e+01
5.177045177045176694e-02 3.207301173400000094e-01 2.651000000000000156e+01
5.250305250305250387e-02 3.220338983050000103e-01 2.677666666666666728e+01
5.299145299145299054e-02 3.233376792700000113e-01 2.708666666666666245e+01
5.347985347985347721e-02 3.246414602350000123e-01 2.737333333333333485e+01
5.421245421245421414e-02 3.259452411989999798e-01 2.766999999999999815e+01
5.470085470085470081e-02 3.272490221639999808e-01 2.798999999999999844e+01
5.518925518925518747e-02 3.285528031289999817e-01 2.826666666666666572e+01
5.592185592185592441e-02 3.298565840939999827e-01 2.857999999999999829e+01
5.641025641025641107e-02 3.311603650589999837e-01 2.883999999999999986e+01
5.689865689865689774e-02 3.324641460230000067e-01 2.919333333333333158e+01
5.763125763125763468e-02 3.337679269880000077e-01 2.946999999999999886e+01
5.811965811965812134e-02 3.350717079530000087e-01 2.976333333333333186e+01
5.885225885225885134e-02 3.363754889180000096e-01 3.008666666666666956e+01
5.934065934065933801e-02 3.376792698830000106e-01 3.042666666666666586e+01
6.007326007326007494e-02 3.389830508469999781e-01 3.072333333333333272e+01
6.080586080586080494e-02 3.402868318119999791e-01 3.104666666666666686e+01
6.129426129426129161e-02 3.415906127769999800e-01 3.133333333333333215e+01
6.178266178266178521e-02 3.428943937419999810e-01 3.170000000000000284e+01
6.251526251526251521e-02 3.441981747069999820e-01 3.202000000000000313e+01
6.324786324786324521e-02 3.455019556710000050e-01 3.236333333333332973e+01
6.398046398046397520e-02 3.468057366360000060e-01 3.267333333333333201e+01
6.446886446886446187e-02 3.481095176010000070e-01 3.299666666666666970e+01
6.520146520146520575e-02 3.494132985660000079e-01 3.332333333333333059e+01
6.593406593406593574e-02 3.507170795310000089e-01 3.368333333333333002e+01
6.642246642246642241e-02 3.520208604949999764e-01 3.399666666666666259e+01
6.715506715506715241e-02 3.533246414599999774e-01 3.428333333333333144e+01
6.764346764346763907e-02 3.546284224249999784e-01 3.466333333333333400e+01
6.837606837606838295e-02 3.559322033899999793e-01 3.500999999999999801e+01
6.910866910866911295e-02 3.572359843549999803e-01 3.535333333333333172e+01
6.984126984126984294e-02 3.585397653190000034e-01 3.570666666666667055e+01
7.057387057387057294e-02 3.598435462840000043e-01 3.606333333333333258e+01
7.130647130647130294e-02 3.611473272490000053e-01 3.637666666666667226e+01
7.179487179487178961e-02 3.624511082140000062e-01 3.677000000000000313e+01
7.252747252747253348e-02 3.637548891790000072e-01 3.710666666666666913e+01
7.326007326007326348e-02 3.650586701429999748e-01 3.745333333333333314e+01
7.399267399267399348e-02 3.663624511079999757e-01 3.780666666666666487e+01
7.472527472527472348e-02 3.676662320729999767e-01 3.819333333333333513e+01
7.545787545787545347e-02 3.689700130379999776e-01 3.857000000000000028e+01
7.619047619047619735e-02 3.702737940029999786e-01 3.889333333333333798e+01
7.692307692307692735e-02 3.715775749670000017e-01 3.925000000000000000e+01
7.741147741147741401e-02 3.728813559320000026e-01 3.962333333333333485e+01
7.814407814407814401e-02 3.741851368970000036e-01 3.998666666666667169e+01
7.887667887667887401e-02 3.754889178620000045e-01 4.037333333333332774e+01
7.960927960927960401e-02 3.767926988270000055e-01 4.071666666666666856e+01
8.034188034188034788e-02 3.780964797909999731e-01 4.113999999999999346e+01
8.131868131868132121e-02 3.794002607559999740e-01 4.151666666666665861e+01
8.205128205128205121e-02 3.807040417209999750e-01 4.186999999999999744e+01
8.278388278388278121e-02 3.820078226859999759e-01 4.225000000000000000e+01
8.351648351648351121e-02 3.833116036509999769e-01 4.265666666666666629e+01
8.424908424908425508e-02 3.846153846150000000e-01 4.303333333333333144e+01
8.498168498168498508e-02 3.859191655800000009e-01 4.344666666666666544e+01
8.571428571428571508e-02 3.872229465450000019e-01 4.383333333333333570e+01
8.644688644688644508e-02 3.885267275100000028e-01 4.416333333333333400e+01
8.717948717948717507e-02 3.898305084750000038e-01 4.456000000000000227e+01
8.791208791208790507e-02 3.911342894390000269e-01 4.499000000000000199e+01
8.888888888888889228e-02 3.924380704039999723e-01 4.536666666666667425e+01
8.962148962148962228e-02 3.937418513689999733e-01 4.572666666666666657e+01
9.035409035409035228e-02 3.950456323339999742e-01 4.617333333333332490e+01
9.108669108669108228e-02 3.963494132989999752e-01 4.660999999999999233e+01
9.206349206349206948e-02 3.976531942629999983e-01 4.697333333333333627e+01
9.279609279609279948e-02 3.989569752279999992e-01 4.736666666666666714e+01
9.352869352869352948e-02 4.002607561930000002e-01 4.781000000000000227e+01
9.450549450549450281e-02 4.015645371580000011e-01 4.824000000000000199e+01
9.523809523809523281e-02 4.028683181230000021e-01 4.861333333333333684e+01
9.597069597069597668e-02 4.041720990870000252e-01 4.903666666666666885e+01
9.670329670329670668e-02 4.054758800520000261e-01 4.948333333333332718e+01
9.768009768009768001e-02 4.067796610170000271e-01 4.991999999999999460e+01
9.865689865689865334e-02 4.080834419819999725e-01 5.033333333333333570e+01
9.938949938949938334e-02 4.093872229469999735e-01 5.071666666666666856e+01
1.001221001221001272e-01 4.106910039109999966e-01 5.118666666666666742e+01
1.010989010989011005e-01 4.119947848759999975e-01 5.157000000000000028e+01
1.018315018315018305e-01 4.132985658409999985e-01 5.203999999999999915e+01
1.028083028083028039e-01 4.146023468059999995e-01 5.245333333333334025e+01
1.035409035409035339e-01 4.159061277710000004e-01 5.291333333333333400e+01
1.045177045177045211e-01 4.172099087350000235e-01 5.336333333333333684e+01
1.052503052503052511e-01 4.185136897000000245e-01 5.377333333333333343e+01
1.062271062271062244e-01 4.198174706650000254e-01 5.421000000000000085e+01
1.069597069597069544e-01 4.211212516300000264e-01 5.461666666666666714e+01
1.076923076923076983e-01 4.224250325950000273e-01 5.505666666666666487e+01
1.086691086691086716e-01 4.237288135589999949e-01 5.560333333333333172e+01
1.096459096459096449e-01 4.250325945239999959e-01 5.595000000000000995e+01
1.103785103785103749e-01 4.263363754889999968e-01 5.641666666666666430e+01
1.113553113553113483e-01 4.276401564539999978e-01 5.693000000000000682e+01
1.123321123321123355e-01 4.289439374189999987e-01 5.737333333333333485e+01
1.133089133089133088e-01 4.302477183830000218e-01 5.783666666666666600e+01
1.140415140415140388e-01 4.315514993480000228e-01 5.833666666666666600e+01
1.152625152625152694e-01 4.328552803130000237e-01 5.878000000000000114e+01
1.159951159951159994e-01 4.341590612780000247e-01 5.921666666666666856e+01
1.169719169719169727e-01 4.354628422430000256e-01 5.965666666666667339e+01
1.177045177045177027e-01 4.367666232069999932e-01 6.018333333333333712e+01
1.186813186813186760e-01 4.380704041719999942e-01 6.061333333333333684e+01
1.196581196581196632e-01 4.393741851369999951e-01 6.109999999999999432e+01
1.206349206349206366e-01 4.406779661019999961e-01 6.156333333333333258e+01
